"","ID","Sample.Plate","Species","Region","Site","CollectionDate","Season","Rain","Depth","Symbiodinium","Breviolum","Cladocopium","Durusdinium","dom","background","totalSym","use","count","X"
"677","urban_663","Sample 5_UrbanPopgen_Plate78_3-30-24_data.csv","Dlab","Palm Beach urban","Peanut Island","24-Jan","Winter","Dry",1.8,0,0,0,1,"D","0",1,"y",1,NA
"678","urban_664","Sample 6_UrbanPopgen_Plate78_3-30-24_data.csv","Cnat","Palm Beach urban","Peanut Island","24-Jan","Winter","Dry",1.8,0,0,0,1,"D","",1,"y",1,NA
"679","urban_665","Sample 7_UrbanPopgen_Plate78_3-30-24_data.csv","Cnat","Palm Beach urban","Peanut Island","24-Jan","Winter","Dry",1.8,0,0,0,1,"D","",1,"y",1,NA
"680","urban_666","Sample 8_UrbanPopgen_Plate78_3-30-24_data.csv","Mcav","Palm Beach urban","Peanut Island","24-Jan","Winter","Dry",1.8,0,0,0,1,"D","",1,"y",1,NA
"681","urban_667","Sample 9_UrbanPopgen_Plate78_3-30-24_data.csv","Mcav","Palm Beach urban","Peanut Island","24-Jan","Winter","Dry",1.8,0,0,0,1,"D","",1,"y",1,NA
"682","urban_668","Sample 10_UrbanPopgen_Plate78_3-30-24_data.csv","Dlab","Palm Beach urban","Peanut Island","24-Jan","Winter","Dry",1.5,0,0,0,1,"D","",1,"y",1,NA
"683","urban_669","Sample 11_UrbanPopgen_Plate78_3-30-24_data.csv","Dlab","Palm Beach urban","Peanut Island","24-Jan","Winter","Dry",2.1,0,0,0,1,"D","",1,"y",1,NA
"684","urban_672","Sample 3_UrbanPopgen_Plate79_3-30-24_data.csv","Dlab","Palm Beach urban","Peanut Island","24-Jan","Winter","Dry",1.5,0,0,0,1,"D","",1,"y",1,NA
"685","urban_682","Sample 1_UrbanPopgen_Plate80_3-30-24_data.csv","Mcav","North Miami urban","FIU Biscayne Bay","24-Jan","Winter","Dry",2.4,0,0,0,1,"D","",1,"y",1,NA
"686","urban_684","Sample 3_UrbanPopgen_Plate80_3-30-24_data.csv","Pseu","North Miami urban","Haulover Inlet","24-Jan","Winter","Dry",1.2,0,1,0,0,"B","",1,"y",1,NA
"687","urban_685","Sample 4_UrbanPopgen_Plate80_3-30-24_data.csv","Pseu","North Miami urban","Haulover Inlet","24-Jan","Winter","Dry",0.6,0,0.999784268,0,0.000215732,"B","",1,"y",1,NA
"688","urban_686","Sample 5_UrbanPopgen_Plate80_3-30-24_data.csv","Pseu","North Miami urban","Haulover Inlet","24-Jan","Winter","Dry",0.6,0,0.997238989,0,0.002761011,"B","",1,"y",1,NA
"689","urban_687","Sample 6_UrbanPopgen_Plate80_3-30-24_data.csv","Pseu","North Miami urban","Haulover Inlet","24-Jan","Winter","Dry",1.2,0,1,0,0,"B","",1,"y",1,NA
"690","urban_688","Sample 7_UrbanPopgen_Plate80_3-30-24_data.csv","Pseu","North Miami urban","Haulover Inlet","24-Jan","Winter","Dry",0.6,0,1,0,0,"B","",1,"y",1,NA
"691","urban_689","Sample 8_UrbanPopgen_Plate80_3-30-24_data.csv","Cnat","North Miami urban","Arch Creek","24-Jan","Winter","Dry",2,0,0,0,1,"D","0",1,"y",1,NA
"692","urban_690","Sample 9_UrbanPopgen_Plate80_3-30-24_data.csv","Cnat","North Miami urban","Arch Creek","24-Jan","Winter","Dry",2.7,0,0,0,1,"D","",1,"y",1,NA
"693","urban_691","Sample 10_UrbanPopgen_Plate80_3-30-24_data.csv","Cnat","North Miami urban","Arch Creek","24-Jan","Winter","Dry",2.3,0,0,0,1,"D","",1,"y",1,NA
"694","urban_692","Sample 11_UrbanPopgen_Plate80_3-30-24_data.csv","Cnat","North Miami urban","Arch Creek","24-Jan","Winter","Dry",1.8,0,0,0,1,"D","",1,"y",1,NA
"695","urban_694","Sample 2_UrbanPopgen_Plate81_3-30-24_data.csv","Pseu","Miami urban","FEC Slip Downtown","24-Jan","Winter","Dry",4,0,0,0,1,"D","",1,"y",1,NA
"696","urban_698","Sample 3_UrbanPopgen_Plate81_3-30-24_data.csv","Pseu","North Miami urban","FIU Biscayne Bay","24-Jan","Winter","Dry",2.7,0,0,0,1,"D","",1,"y",1,NA
"697","urban_699","Sample 4_UrbanPopgen_Plate81_3-30-24_data.csv","Mcav","North Miami urban","FIU Biscayne Bay","24-Jan","Winter","Dry",2.1,0,0,0,1,"D","0",1,"y",1,NA
"698","urban_700","Sample 5_UrbanPopgen_Plate81_3-30-24_data.csv","Cnat","North Miami urban","FIU Biscayne Bay","24-Jan","Winter","Dry",3,0,0,0,1,"D","",1,"y",1,NA
"699","urban_708","Sample 6_UrbanPopgen_Plate81_3-30-24_data.csv","Mcav","North Miami urban","Arch Creek","24-Jan","Winter","Dry",2.7,0,0,0,1,"D","",1,"y",1,NA
"700","Peanut_017","Sample 9_UrbanPopgen_Plate81_3-30-24_data.csv","Pseu","Palm Beach urban","Peanut Island","23-Mar","Spring","Dry",1.6,0,0,0,1,"D","",1,"y",1,NA
"701","Peanut_051","Sample 2_UrbanPopgen_Plate82_3-31-24_data.csv","Pseu","Palm Beach urban","Peanut Island","23-Mar","Spring","Dry",1.6,0,0,0,1,"D","0",1,"y",1,NA
"702","Peanut_091","Sample 5_UrbanPopgen_Plate82_3-31-24_data.csv","Mcav","Palm Beach urban","Peanut Island","23-Mar","Spring","Dry",1.6,0,0,0,1,"D","",1,"y",1,NA
"703","urban_006","Sample 6_UrbanPopgen_Plate82_3-31-24_data.csv","Mcav","Miami urban","Star Island","22-Jul","Summer","Wet",2.4,0,0,0,1,"D","0",1,"y",1,NA
"704","urban_015","Sample 7_UrbanPopgen_Plate82_3-31-24_data.csv","Mcav","Miami urban","Star Island","22-Jul","Summer","Wet",2.4,0,0,0,1,"D","0",1,"y",1,NA
"705","urban_031","Sample 8_UrbanPopgen_Plate82_3-31-24_data.csv","Mcav","Miami urban","Star Island","22-Jul","Summer","Wet",2.4,0,0.708097691,0.222144267,0.069758042,"B","D",1,"y",1,NA
"706","urban_043","Sample 9_UrbanPopgen_Plate82_3-31-24_data.csv","Mcav","Broward reef","FTL4","22-Aug","Summer","Wet",5.5,0,0,1,0,"C","0",1,"y",1,NA
"707","urban_051","Sample 3_UrbanPopgen_Plate83_3-31-24_data.csv","Mcav","Broward reef","FTL4","22-Aug","Summer","Wet",5.8,0,0,1,0,"C","",1,"y",1,NA
"708","urban_055","Sample 4_UrbanPopgen_Plate83_3-31-24_data.csv","Mcav","Broward reef","BC1","22-Aug","Summer","Wet",5.5,0,0.99920809,0.00079191,0,"B","C",1,"y",1,NA
"709","urban_058","Sample 5_UrbanPopgen_Plate83_3-31-24_data.csv","Mcav","Broward reef","BC1","22-Aug","Summer","Wet",5.8,0,0,1,0,"C","",1,"y",1,NA
"710","urban_074","Sample 8_UrbanPopgen_Plate83_3-31-24_data.csv","Mcav","Miami urban","Star Island","22-Sep","Fall","Wet",5,0,0,1,0,"C","",1,"y",1,NA
"711","urban_104","Sample 9_UrbanPopgen_Plate83_3-31-24_data.csv","Mcav","Miami reef","Rainbow Reef","22-Oct","Fall","Wet",8.5,0,0,0.419124223,0.580875777,"D","",1,"y",1,NA
"712","urban_131","Sample 10_UrbanPopgen_Plate83_3-31-24_data.csv","Mcav","Miami urban","Star Island","22-Oct","Fall","Wet",2.4,0,0.091078245,0,0.908921755,"D","",1,"y",1,NA
"713","urban_199","Sample 1_UrbanPopgen_Plate84_3-31-24_data.csv","Mcav","Miami urban","MacArthur North","23-Jan","Winter","Dry",1.1,0,0,0,1,"","",1,"y",1,NA
"714","urban_389","Sample 6_UrbanPopgen_Plate84_3-31-24_data.csv","Mcav","North Miami reef","Pillars","24-Jan","Winter","Dry",9.8,0,0,0.00013544,0.99986456,"D","",1,"y",1,NA
"715","urban_390","Sample 7_UrbanPopgen_Plate84_3-31-24_data.csv","Mcav","North Miami reef","Pillars","24-Jan","Winter","Dry",9.4,0,0.004351704,0,0.995648296,"D","B",1,"y",1,NA
"716","urban_428","Sample 2_UrbanPopgen_Plate85_3-31-24_data.csv","Mcav","North Miami reef","Graceland","24-Jan","Winter","Dry",5.5,0,0,0,1,"","",1,"y",1,NA
"717","urban_455","Sample 4_UrbanPopgen_Plate85_3-31-24_data.csv","Dlab","Miami urban","Miami Beach Marina","24-Jan","Winter","Dry",1.3,0,0.004132076,9.05951e-05,0.995777329,"","",1,"y",1,NA
"718","urban_460","Sample 7_UrbanPopgen_Plate85_3-31-24_data.csv","Pseu","Miami urban","Miami Beach Marina","24-Jan","Winter","Dry",2.2,0,1,0,0,"","",1,"y",1,NA
"719","urban_478","Sample 8_UrbanPopgen_Plate85_3-31-24_data.csv","Pseu","Miami urban","Miami Beach Marina","24-Jan","Winter","Dry",1.3,0,1,0,0,"","",1,"y",1,NA
"720","urban_384","Sample 9_UrbanPopgen_Plate85_3-31-24_data.csv","Pseu","Miami urban","MacArthur North","24-Jan","Winter","Dry",1.2,0,0,0,1,"","",1,"y",1,NA
"721","urban_431","Sample 10_UrbanPopgen_Plate85_3-31-24_data.csv","Ofav","North Miami reef","Graceland","24-Jan","Winter","Dry",6.7,0,1,0,0,"","",1,"y",1,NA
"722","urban_435","Sample 11_UrbanPopgen_Plate85_3-31-24_data.csv","Pseu","North Miami reef","Graceland","24-Jan","Winter","Dry",5.5,0,0,1,0,"","",1,"y",1,NA
"723","nmfs_015","Sample 1_UrbanPopgen_Plate87_4-3-24_data.csv","Ofav","Miami reef","Emerald Reef","21-Jan","Winter","Dry",6.4,0,1,0,0,"B","",1,"y",1,NA
"724","OS3 rex2","Sample 3_UrbanPopgen_Plate87_4-3-24_data.csv","Dlab","Miami reef","Emerald Reef","22-Jun","Summer","Wet",9.1,0,1,0,0,"B","",1,"y",1,NA
"725","urban_018","Sample 4_UrbanPopgen_Plate87_4-3-24_data.csv","Pseu","Miami urban","Star Island","22-Jul","Summer","Wet",2.4,0,0.98915985,0,0.01084015,"","",1,"y",1,NA
"726","urban_449","Sample 7_UrbanPopgen_Plate87_4-3-24_data.csv","Mcav","North Miami reef","Graceland","24-Jan","Winter","Dry",5.9,0,0,0,1,"D","0",1,"y",1,NA
"727","urban_541","Sample 1_UrbanPopgen_Plate88_4-4-24_data.csv","Dlab","Miami urban","Coral City Camera","24-Jan","Winter","Dry",1.8,0,0,0,1,"D","",1,"y",1,NA
"728","urban_549","Sample 2_UrbanPopgen_Plate88_4-4-24_data.csv","Dlab","Miami urban","Coral City Camera","24-Jan","Winter","Dry",1.2,0,0,0,1,"D","0",1,"y",1,NA
"729","urban_402","Sample 3_UrbanPopgen_Plate88_4-4-24_data.csv","Cnat","Miami urban","Seaquarium","24-Jan","Winter","Dry",0.9,0,0,0,1,"D","",1,"y",1,NA
"730","urban_468","Sample 4_UrbanPopgen_Plate88_4-4-24_data.csv","Cnat","Miami urban","Seaquarium","24-Jan","Winter","Dry",0.6,0,0,0,1,"D","",1,"y",1,NA
"731","urban_476","Sample 5_UrbanPopgen_Plate88_4-4-24_data.csv","Dlab","Miami urban","Coral City Camera","24-Jan","Winter","Dry",2.4,0,0,0,1,"D","",1,"y",1,NA
"732","urban_499","Sample 6_UrbanPopgen_Plate88_4-4-24_data.csv","Pseu","Miami urban","Coral City Camera","24-Jan","Winter","Dry",1.5,0,0,0,1,"D","",1,"y",1,NA
"733","urban_508","Sample 7_UrbanPopgen_Plate88_4-4-24_data.csv","Pseu","Miami urban","Coral City Camera","24-Jan","Winter","Dry",1.5,0,0.999175616,0,0.000824384,"B","",1,"y",1,NA
"734","urban_516","Sample 8_UrbanPopgen_Plate88_4-4-24_data.csv","Pseu","Miami urban","Coral City Camera","24-Jan","Winter","Dry",1.5,0,0,0,1,"D","",1,"y",1,NA
"735","urban_524","Sample 9_UrbanPopgen_Plate88_4-4-24_data.csv","Pseu","Miami urban","Coral City Camera","24-Jan","Winter","Dry",1.7,0,0.999496453,0.00013318,0.000370367,"B","",1,"y",1,NA
"736","urban_534","Sample 10_UrbanPopgen_Plate88_4-4-24_data.csv","Cnat","Miami urban","Coral City Camera","24-Jan","Winter","Dry",1.8,0,0.068223553,0,0.931776447,"D","B",1,"y",1,NA
"737","urban_586","Sample 11_UrbanPopgen_Plate88_4-4-24_data.csv","Pseu","Palm Beach urban","Peanut Island","24-Jan","Winter","Dry",0.9,0,0,0,1,"D","",1,"y",1,NA
"738","urban_709","Sample 12_UrbanPopgen_Plate88_4-4-24_data.csv","Cnat","North Miami urban","Arch Creek","24-Jan","Winter","Dry",2.7,0,0,0,1,"D","0",1,"y",1,NA
"739","urban_670","Sample 1_UrbanPopgen_Plate89_4-4-24_data.csv","Dlab","Palm Beach urban","Peanut Island","24-Jan","Winter","Dry",2.1,0,0,0,1,"D","",1,"y",1,NA
"740","urban_673","Sample 2_UrbanPopgen_Plate89_4-4-24_data.csv","Cnat","Palm Beach urban","Peanut Island","24-Jan","Winter","Dry",1.5,0,0,0,1,"D","",1,"y",1,NA
"741","urban_674","Sample 3_UrbanPopgen_Plate89_4-4-24_data.csv","Cnat","Palm Beach urban","Peanut Island","24-Jan","Winter","Dry",1.5,0,0,0,1,"D","",1,"y",1,NA
"742","urban_675","Sample 4_UrbanPopgen_Plate89_4-4-24_data.csv","Mcav","Palm Beach urban","Peanut Island","24-Jan","Winter","Dry",1.5,0,0,0,1,"D","",1,"y",1,NA
"743","urban_676","Sample 5_UrbanPopgen_Plate89_4-4-24_data.csv","Dlab","Palm Beach urban","Peanut Island","24-Jan","Winter","Dry",0.9,0,0,0,1,"D","",1,"y",1,NA
"744","urban_677","Sample 6_UrbanPopgen_Plate89_4-4-24_data.csv","Dlab","Palm Beach urban","Peanut Island","24-Jan","Winter","Dry",0.9,0,0,0,1,"D","",1,"y",1,NA
"745","urban_678","Sample 7_UrbanPopgen_Plate89_4-4-24_data.csv","Pseu","North Miami urban","FIU Biscayne Bay","24-Jan","Winter","Dry",1.9,0,0,0,1,"D","",1,"y",1,NA
"746","urban_679","Sample 8_UrbanPopgen_Plate89_4-4-24_data.csv","Ofav","North Miami urban","FIU Biscayne Bay","24-Jan","Winter","Dry",1.2,0,1,0,0,"B","",1,"y",1,NA
"747","urban_680","Sample 9_UrbanPopgen_Plate89_4-4-24_data.csv","Pseu","North Miami urban","FIU Biscayne Bay","24-Jan","Winter","Dry",2.4,0,0,0,1,"D","",1,"y",1,NA
"748","urban_681","Sample 10_UrbanPopgen_Plate89_4-4-24_data.csv","Mcav","North Miami urban","FIU Biscayne Bay","24-Jan","Winter","Dry",2.4,0,0,0,1,"D","",1,"y",1,NA
"749","urban_683","Sample 11_UrbanPopgen_Plate89_4-4-24_data.csv","Mcav","North Miami urban","FIU Biscayne Bay","24-Jan","Winter","Dry",2.4,0,0,0,1,"D","",1,"y",1,NA
"750","urban_693","Sample 12_UrbanPopgen_Plate89_4-4-24_data.csv","Pseu","North Miami urban","Haulover Inlet","24-Jan","Winter","Dry",0.9,0,0,0,1,"D","",1,"y",1,NA
"751","urban_399","Sample 1_UrbanPopgen_Plate90_4-4-24_data.csv","Dlab","Miami urban","Seaquarium","24-Jan","Winter","Dry",0.6,0,0,0,1,"","",1,"y",1,NA
"752","urban_474","Sample 2_UrbanPopgen_Plate90_4-4-24_data.csv","Pseu","Miami urban","Coral City Camera","24-Jan","Winter","Dry",2.1,0,0,0,1,"D","",1,"y",1,NA
"753","urban_547","Sample 3_UrbanPopgen_Plate90_4-4-24_data.csv","Dlab","Miami urban","Coral City Camera","24-Jan","Winter","Dry",0.9,0,0,0,1,"D","",1,"y",1,NA
"754","urban_622","Sample 4_UrbanPopgen_Plate90_4-4-24_data.csv","Mcav","Miami urban","Fisher Island","24-Jan","Winter","Dry",1.2,0,0,0,1,"D","",1,"y",1,NA
"755","urban_520","Sample 1_UrbanPopgen_Plate91_4-5-24_data.csv","Pseu","Miami urban","Coral City Camera","24-Jan","Winter","Dry",1.5,0,0.990869561,0.009130439,0,"B","",1,"y",1,NA
"756","urban_513","Sample 2_UrbanPopgen_Plate91_4-5-24_data.csv","Pseu","Miami urban","Coral City Camera","24-Jan","Winter","Dry",1.5,0,0.946796859,0,0.053203141,"B","D",1,"y",1,NA
"757","urban_527","Sample 3_UrbanPopgen_Plate91_4-5-24_data.csv","Pseu","Miami urban","Coral City Camera","24-Jan","Winter","Dry",1.7,0,0,0,1,"D","0",1,"y",1,NA
"758","urban_591","Sample 4_UrbanPopgen_Plate91_4-5-24_data.csv","Pseu","Miami urban","Fisher Island","24-Jan","Winter","Dry",0.9,0,0,0,1,"D","",1,"y",1,NA
"759","urban_616","Sample 5_UrbanPopgen_Plate91_4-5-24_data.csv","Ofav","Miami urban","Fisher Island","24-Jan","Winter","Dry",0.3,0,0,0.001802974,0.998197026,"D","",1,"y",1,NA
"760","urban_473","Sample 6_UrbanPopgen_Plate91_4-5-24_data.csv","Ofav","Miami urban","Coral City Camera","24-Jan","Winter","Dry",2.4,0,0,0,1,"D","0",1,"y",1,NA
"761","urban_611","Sample 7_UrbanPopgen_Plate91_4-5-24_data.csv","Cnat","Miami urban","Fisher Island","24-Jan","Winter","Dry",0.6,0,0,0,1,"D","",1,"y",1,NA
"762","urban_273","Sample 8_UrbanPopgen_Plate91_4-5-24_data.csv","Cnat","Broward reef","BC1","23-Apr","Spring","Dry",8.5,0,0,0,1,"D","",1,"y",1,NA
"763","Baggs_070","Sample 3_UrbanPopgen_Plate64_3-24-24_data.csv","Cnat","Miami urban","Bill Baggs","21-Jun","Summer","Wet",1,0,0.52665394,0.460149935,0.013196126,"","",1,"y",3,3
"764","Baggs_072","Sample 11_UrbanPopgen_Plate87_4-3-24_data.csv","Cnat","Miami urban","Bill Baggs","21-Jun","Summer","Wet",1,0,1,0,0,"B","",1,"y",2,4
"765","Baggs_082","Sample 4_UrbanPopgen_Plate68_3-25-24_data.csv","Cnat","Miami urban","Bill Baggs","21-Jun","Summer","Wet",1,0,0.921537617,0,0.078462383,"B","",1,"y",3,6
"766","Baggs_085","Sample 2_UrbanPopgen_Plate60_3-24-24_data.csv","Cnat","Miami urban","Bill Baggs","21-Jun","Summer","Wet",1,0,0.98004749,0,0.01995251,"","",1,"y",3,8
"767","Baggs_201","Sample 4_UrbanPopgen_Plate64_3-24-24_data.csv","Pseu","Miami urban","Bill Baggs","20-Jun","Summer","Wet",1,0,0,0,1,"","",1,"y",3,10
"768","Peanut_031","Sample 8_UrbanPopgen_Plate45_1-19-24_data.csv","Pseu","Palm Beach urban","Peanut Island","23-Mar","Spring","Dry",1.6,0,0,0,1,"D","",1,"y",3,11
"769","Peanut_040","Sample 12_UrbanPopgen_Plate81_3-30-24_data.csv","Pseu","Palm Beach urban","Peanut Island","23-Mar","Spring","Dry",1.6,0,0,0,1,"","",1,"y",3,15
"770","Peanut_046","Sample 1_UrbanPopgen_Plate82_3-31-24_data.csv","Pseu","Palm Beach urban","Peanut Island","23-Mar","Spring","Dry",1.6,0,0,0,1,"D","",1,"y",3,17
"771","Peanut_053","Sample 3_UrbanPopgen_Plate82_3-31-24_data.csv","Mcav","Palm Beach urban","Peanut Island","23-Mar","Spring","Dry",1.6,0,0,0,1,"D","0",1,"y",2,18
"772","Peanut_060","Sample 4_UrbanPopgen_Plate82_3-31-24_data.csv","Dlab","Palm Beach urban","Peanut Island","23-Mar","Spring","Dry",1.6,0,0,0,1,"D","",1,"y",3,20
"773","urban_044","Sample 10_UrbanPopgen_Plate82_3-31-24_data.csv","Mcav","Broward reef","FTL4","22-Aug","Summer","Wet",5.5,0,0,1,0,"C","0",1,"y",3,22
"774","urban_045","Sample 11_UrbanPopgen_Plate82_3-31-24_data.csv","Mcav","Broward reef","FTL4","22-Aug","Summer","Wet",5.5,0,0,1,0,"C","0",1,"y",3,24
"775","urban_046","Sample 1_UrbanPopgen_Plate83_3-31-24_data.csv","Mcav","Broward reef","FTL4","22-Aug","Summer","Wet",5.8,0,0,1,0,"","",1,"y",3,26
"776","urban_050","Sample 2_UrbanPopgen_Plate83_3-31-24_data.csv","Mcav","Broward reef","FTL4","22-Aug","Summer","Wet",6.1,0,0,1,0,"C","",1,"y",3,28
"777","urban_071","Sample 6_UrbanPopgen_Plate40_1-16-24_data.csv","Mcav","Broward reef","BC1","22-Aug","Summer","Wet",7.3,0,0.1165378,0.8834622,0,"C","",1,"y",3,29
"778","urban_222","Sample 11_UrbanPopgen_Plate34_7-17-23_data.csv","Dlab","Miami urban","Belle Isle","23-Apr","Spring","Dry",0.6,0,0,0,1,"D","",1,"y",3,32
"779","urban_293","Sample 2_UrbanPopgen_Plate84_3-31-24_data.csv","Pseu","Broward reef","T328","23-May","Spring","Dry",5.5,0,0.998847385,0.001152615,0,"B","",1,"y",3,34
"780","urban_296","Sample 4_UrbanPopgen_Plate43_1-18-24_data.csv","Pseu","Broward reef","T328","23-May","Spring","Dry",5.2,0,0.058385112,0.007808488,0.933806399,"D","BC",1,"y",3,35
"781","urban_347","Sample 4_UrbanPopgen_Plate84_3-31-24_data.csv","Dlab","Miami urban","MacArthur North","23-Aug","Summer","Wet",1.2,0,0,0,1,"D","",1,"y",3,38
"782","urban_348","Sample 5_UrbanPopgen_Plate84_3-31-24_data.csv","Dlab","Miami urban","MacArthur North","23-Aug","Summer","Wet",0.9,0,0,0.669365261,0.330634739,"C","",1,"y",3,40
"783","urban_396","Sample 8_UrbanPopgen_Plate84_3-31-24_data.csv","Mcav","North Miami reef","Graceland","24-Jan","Winter","Dry",5.5,0,0,0.998750201,0.001249799,"C","",1,"y",3,42
"784","urban_397","Sample 9_UrbanPopgen_Plate84_3-31-24_data.csv","Mcav","North Miami reef","Graceland","24-Jan","Winter","Dry",5.5,0,0.002889683,0.936732758,0.060377559,"C","",1,"y",3,44
"785","urban_401","Sample 5_UrbanPopgen_Plate64_3-24-24_data.csv","Pseu","Miami urban","Seaquarium","24-Jan","Winter","Dry",1.2,0,0,0,1,"","",1,"y",3,46
"786","urban_408","Sample 10_UrbanPopgen_Plate84_3-31-24_data.csv","Pseu","North Miami reef","South Canyon","24-Jan","Winter","Dry",4.9,0,0.999924828,7.52e-05,0,"B","C",1,"y",3,48
"787","urban_414","Sample 11_UrbanPopgen_Plate53_1-23-24_data.csv","Pseu","North Miami reef","South Canyon","24-Jan","Winter","Dry",5.2,0,0.053419569,0,0.946580431,"D","B",1,"y",3,49
"788","urban_417","Sample 1_UrbanPopgen_Plate54_1-23-24_data.csv","Pseu","North Miami reef","Pillars","24-Jan","Winter","Dry",9.8,0,0.999687558,0,0.000312442,"B","D",1,"y",3,51
"789","urban_430","Sample 3_UrbanPopgen_Plate56_1-24-24_data.csv","Mcav","North Miami reef","Graceland","24-Jan","Winter","Dry",5.8,0,0.005766806,0.994233194,0,"C","B",1,"y",3,53
"790","urban_451","Sample 3_UrbanPopgen_Plate85_3-31-24_data.csv","Mcav","North Miami reef","Graceland","24-Jan","Winter","Dry",5.8,0,0,0.335168995,0.664831005,"","",1,"y",3,56
"791","urban_456","Sample 9_UrbanPopgen_Plate55_1-24-24_data.csv","Pseu","Miami urban","Miami Beach Marina","24-Jan","Winter","Dry",2,0,0.999829113,0,0.000170887,"B","D",1,"y",3,57
"792","urban_475","Sample 7_UrbanPopgen_Plate64_3-24-24_data.csv","Pseu","Miami urban","Coral City Camera","24-Jan","Winter","Dry",2.1,0,0.01067702,0.012574632,0.976748348,"","",1,"y",3,60
"793","urban_498","Sample 7_UrbanPopgen_Plate63_3-24-24_data.csv","Dlab","Miami urban","Coral City Camera","24-Jan","Winter","Dry",1.5,0,0,0.08422042,0.91577958,"D","C",1,"y",3,61
"794","urban_515","Sample 9_UrbanPopgen_Plate63_3-24-24_data.csv","Pseu","Miami urban","Coral City Camera","24-Jan","Winter","Dry",1.5,0,0.976814924,0,0.023185076,"B","",1,"y",3,63
"795","urban_523","Sample 10_UrbanPopgen_Plate63_3-24-24_data.csv","Pseu","Miami urban","Coral City Camera","24-Jan","Winter","Dry",1.7,0,0.998844006,0.001155994,0,"","",1,"y",3,65
"796","urban_533","Sample 11_UrbanPopgen_Plate63_3-24-24_data.csv","Dlab","Miami urban","Coral City Camera","24-Jan","Winter","Dry",0.3,0,0,0.000385922,0.999614078,"D","",1,"y",3,67
"797","urban_540","Sample 12_UrbanPopgen_Plate62_3-24-24_data.csv","Dlab","Miami urban","Coral City Camera","24-Jan","Winter","Dry",1.8,0,0,0,1,"D","0",1,"y",3,69
"798","urban_548","Sample 1_UrbanPopgen_Plate63_3-24-24_data.csv","Dlab","Miami urban","Coral City Camera","24-Jan","Winter","Dry",1.5,0,0,0.002700202,0.997299798,"D","",1,"y",3,71
"799","urban_671","Sample 8_UrbanPopgen_Plate87_4-3-24_data.csv","Dlab","Palm Beach urban","Peanut Island","24-Jan","Winter","Dry",1.8,0,0,0,1,"D","0",1,"y",2,74
