"","Sample.Name","File.Name","A.CT.mean","B.CT.mean","C.CT.mean","D.CT.mean","A.CT.sd","B.CT.sd","C.CT.sd","D.CT.sd","A.reps","B.reps","C.reps","D.reps","B.A","C.A","D.A","A.B","C.B","D.B","A.C","B.C","D.C","A.D","B.D","C.D","Sample.Plate","ID","Species","Region","Site","CollectionDate","Season","Rain","Depth"
"59","Sample 1","UrbanPopgen_Plate06_6-30-23_data.csv",33.040767665,21.587934495,38.73533249,31.94250298,3.02097820560491,0.0306802106516301,NA,NA,2,2,1,1,25228.3489248665,0,0,3.96379486813876e-05,0,0,0,0,0,0,0,0,"Sample 1_UrbanPopgen_Plate06_6-30-23_data.csv","nmfs_036","Ofav","Miami reef","Emerald Reef","21-Feb","Winter","Dry",6.4
"60","Sample 10","UrbanPopgen_Plate06_6-30-23_data.csv",22.83199501,NA,31.290498735,21.78298569,0.2797633614375,NA,0.426013599381006,0.098835369507739,2,0,2,2,0,0.00111237529194817,6.20732558912488,0,0,0,898.977177251612,0,5580.24403639318,0.161099975447072,0,0.000179203632220779,"Sample 10_UrbanPopgen_Plate06_6-30-23_data.csv","urban_082","Ofav","Miami reef","Emerald Reef","22-Oct","Fall","Wet",7.6
"61","Sample 11","UrbanPopgen_Plate06_6-30-23_data.csv",24.569194795,32.97411346,33.86037445,21.03030777,0.0699354415991012,NA,0.0039759624356644,0.262656468501609,2,1,2,2,0,0.00062458406827065,34.8684305951816,0,0,0,1601.06549430376,0,55826.6410664708,0.0286792374342821,0,1.79125947916038e-05,"Sample 11_UrbanPopgen_Plate06_6-30-23_data.csv","urban_084","Ofav","Miami reef","Emerald Reef","22-Oct","Fall","Wet",7.9
"62","Sample 2","UrbanPopgen_Plate06_6-30-23_data.csv",27.185873985,21.35364342,34.44284439,22.602754595,0.399941893536149,0.0239070398556111,NA,0.139533713471729,2,2,1,2,512.765563680044,0,71.908075347547,0.00195020896649756,0,0.140235773306369,0,0,0,0.0139066439362587,7.13084811687338,0,"Sample 2_UrbanPopgen_Plate06_6-30-23_data.csv","nmfs_037","Ofav","Miami reef","Emerald Reef","21-Feb","Winter","Dry",6.1
"63","Sample 3","UrbanPopgen_Plate06_6-30-23_data.csv",28.49122143,21.92947197,35.282102585,22.426237105,0.0939301556245107,0.0285789367853177,3.05093281863302,0.00465571125548503,2,2,2,2,850.20943655078,0.00353391214721536,200.846126218669,0.00117618078206342,4.1565195530552e-06,0.236231353810283,282.97251271172,240585.90059199,56833.933004512,0.00497893595872126,4.23313833608682,1.75951222647324e-05,"Sample 3_UrbanPopgen_Plate06_6-30-23_data.csv","nmfs_038","Ofav","Miami reef","Emerald Reef","21-Feb","Winter","Dry",6.4
"64","Sample 4","UrbanPopgen_Plate06_6-30-23_data.csv",28.006087305,21.81029224,31.09162426,32.589853285,0.620864212705352,0.0376678186501137,0.268171293283035,0.421881182498939,2,2,2,2,659.724588624688,0.0460973009016515,0.125103713622821,0.00151578403661546,6.98735528377826e-05,0.000189630212030784,21.6932440824138,14311.5665282054,2.71390539523626,7.99336783090971,5273.42130397272,0.368472682119026,"Sample 4_UrbanPopgen_Plate06_6-30-23_data.csv","nmfs_041","Ofav","Miami reef","Emerald Reef","21-Feb","Winter","Dry",6.4
"65","Sample 5","UrbanPopgen_Plate06_6-30-23_data.csv",28.080619815,21.925021175,34.16170502,NA,0.501168514330099,0.0585483778426373,NA,NA,2,2,1,0,641.597024752784,0,0,0.00155861071890929,0,0,0,0,0,0,0,0,"Sample 5_UrbanPopgen_Plate06_6-30-23_data.csv","nmfs_043","Ofav","Miami reef","Emerald Reef","21-Feb","Winter","Dry",6.4
"66","Sample 6","UrbanPopgen_Plate06_6-30-23_data.csv",25.511255265,29.718280795,38.35625839,20.951773645,0.381425609506136,0.26131315653619,NA,0.433235889049099,2,2,1,2,0.487305858261125,0,70.7395001959826,2.05209927819941,0,145.164477292363,0,0,0,0.0141363735569168,0.00688873764885322,0,"Sample 6_UrbanPopgen_Plate06_6-30-23_data.csv","urban_076","Ofav","Miami reef","Emerald Reef","22-Oct","Fall","Wet",7.3
"67","Sample 7","UrbanPopgen_Plate06_6-30-23_data.csv",19.4516077,22.48676014,33.62353516,20.15503502,0.0763377207462505,0.024531485854079,NA,0.222683722161137,2,2,1,2,1.09791971486212,0,1.84233469831539,0.910813410546671,0,1.67802314994111,0,0,0,0.542789538141136,0.59593933494606,0,"Sample 7_UrbanPopgen_Plate06_6-30-23_data.csv","urban_077","Ofav","Miami reef","Emerald Reef","22-Oct","Fall","Wet",7.6
"68","Sample 8","UrbanPopgen_Plate06_6-30-23_data.csv",24.90344238,21.4974165,34.861017225,27.972504615,0.14020267184207,0.0151742145394141,4.04532869872924,0.204073018162627,2,2,2,2,95.4022165987857,0.000393537353771661,0.35747153353815,0.0104819367479217,4.12503365017905e-06,0.00374699400372947,2541.05484629604,242422.264835729,908.354772709995,2.79742554631494,266.880597888514,0.00110089144687003,"Sample 8_UrbanPopgen_Plate06_6-30-23_data.csv","urban_080","Ofav","Miami reef","Emerald Reef","22-Oct","Fall","Wet",7.3
"69","Sample 9","UrbanPopgen_Plate06_6-30-23_data.csv",20.579571725,33.2009964,31.946428295,20.93034744,0.395744748099332,NA,0.281692002254257,0.380430264787735,2,1,2,2,0,0.000148166454753029,2.3524870573559,0,0,0,6749.16600837112,0,15877.3256826395,0.425082041099073,0,6.29828990088309e-05,"Sample 9_UrbanPopgen_Plate06_6-30-23_data.csv","urban_081","Ofav","Miami reef","Emerald Reef","22-Oct","Fall","Wet",7.6
"70","Sample 1","UrbanPopgen_Plate08_7-3-23_data.csv",27.705946925,21.24148083,32.35575104,24.686655995,0.403993389118179,0.36911603302973,NA,0.413080927480091,2,2,1,2,794.768617332109,0,24.3230700341498,0.0012582278391374,0,0.030603963850256,0,0,0,0.0411132311256758,32.6755058558088,0,"Sample 1_UrbanPopgen_Plate08_7-3-23_data.csv","nmfs_005","Ofav","Miami reef","Rainbow Reef","21-Jan","Winter","Dry",6.7
"71","Sample 10","UrbanPopgen_Plate08_7-3-23_data.csv",25.87057495,25.425987245,NA,23.19156933,0.462601107361893,0.292397980759081,NA,0.23668456370785,2,2,0,2,12.2483262079393,0,19.2124302973809,0.0816438085517194,0,1.56857598101262,0,0,0,0.0520496358098081,0.637520918402966,0,"Sample 10_UrbanPopgen_Plate08_7-3-23_data.csv","urban_095","Ofav","Miami reef","Rainbow Reef","22-Oct","Fall","Wet",7.9
"72","Sample 11","UrbanPopgen_Plate08_7-3-23_data.csv",19.58049965,22.71977806,23.58795071,33.23731232,0.262308501254591,0.0980800946126185,0.0910169605388376,NA,2,2,2,1,1.02146982858035,0.0243305372153188,0,0.978981436377625,0.0238191442708921,0,41.1006132396611,41.9830363604639,0,0,0,0,"Sample 11_UrbanPopgen_Plate08_7-3-23_data.csv","urban_096","Ofav","Miami reef","Rainbow Reef","22-Oct","Fall","Wet",7.9
"73","Sample 2","UrbanPopgen_Plate08_7-3-23_data.csv",28.45495319,21.25502396,31.102288245,30.19378853,1.12867641950876,0.0350688759601336,0.69659366605629,0.661342717171069,2,2,2,2,1323.23559333135,0.0624579050744863,0.898834347363588,0.000755723323223509,4.72008955844692e-05,0.000679270080017045,16.0107835638646,21186.0386888302,14.3910421954059,1.11255205470635,1472.16847822137,0.0694876706232738,"Sample 2_UrbanPopgen_Plate08_7-3-23_data.csv","nmfs_046","Ofav","Miami reef","Rainbow Reef","21-Feb","Winter","Dry",5.2
"74","Sample 3","UrbanPopgen_Plate08_7-3-23_data.csv",26.58390522,31.40544796,32.875870705,20.620098115,0.231939834779681,0.632730065534426,2.23238706939165,0.0615168686785997,2,2,2,2,0.318283056021069,0.00499395162047671,187.243211656094,3.14185747900386,0.0156902842485782,588.2914849344,200.242228198547,63.7337083355018,37493.9979170683,0.00534064755221504,0.00169983762405045,2.66709354977793e-05,"Sample 3_UrbanPopgen_Plate08_7-3-23_data.csv","nmfs_048","Ofav","Miami reef","Rainbow Reef","21-Feb","Winter","Dry",5.5
"75","Sample 4","UrbanPopgen_Plate08_7-3-23_data.csv",26.34863186,21.246203425,32.53500271,33.71208191,0.201710100645141,0.434320237298049,2.86380755195412,NA,2,2,2,1,309.190768771471,0.00537318115948083,0,0.00323424921116943,1.73782069265213e-05,0,186.109489019466,57543.3359855944,0,0,0,0,"Sample 4_UrbanPopgen_Plate08_7-3-23_data.csv","nmfs_051","Ofav","Miami reef","Rainbow Reef","21-Feb","Winter","Dry",5.2
"76","Sample 5","UrbanPopgen_Plate08_7-3-23_data.csv",30.53785515,22.648082735,32.37255192,21.454918865,0.0110107839539228,0.0726652131857364,0.761803272620417,0.386311943638302,2,2,2,2,2134.52214737757,0.109702345389141,1626.88751083505,0.000468488931458772,5.13943345698798e-05,0.762178791554735,9.11557539132601,19457.3975588753,14830.0157582236,0.000614670647687693,1.3120281108323,6.74308116932023e-05,"Sample 5_UrbanPopgen_Plate08_7-3-23_data.csv","nmfs_052","Ofav","Miami reef","Rainbow Reef","21-Feb","Winter","Dry",5.2
"77","Sample 6","UrbanPopgen_Plate08_7-3-23_data.csv",30.55455494,29.67645073,33.443943025,20.6288929,1.71237722818636,0.206094714231788,0.248387230433962,0.0687404947785065,2,2,2,2,16.5416267086036,0.0528107324274505,2917.71760321269,0.0604535465354131,0.00319259607037213,176.386376903012,18.9355449931274,313.224716800281,55248.5729528736,0.000342733648691328,0.00566937207712964,1.81000150149215e-05,"Sample 6_UrbanPopgen_Plate08_7-3-23_data.csv","nmfs_053","Ofav","Miami reef","Rainbow Reef","21-Feb","Winter","Dry",6.1
"78","Sample 7","UrbanPopgen_Plate08_7-3-23_data.csv",26.42107868,22.855692865,31.638709065,28.860902785,0.226081087402024,0.429518869116706,0.466287106519793,0.386591123537653,2,2,2,2,106.544389658077,0.0105160204321338,0.552918364802974,0.00938575933664085,9.87008369552057e-05,0.00518955870484971,95.0930065658965,10131.626345315,52.578669694614,1.80858525174207,192.694611791459,0.0190191194605754,"Sample 7_UrbanPopgen_Plate08_7-3-23_data.csv","urban_091","Ofav","Miami reef","Rainbow Reef","22-Oct","Fall","Wet",7.6
"79","Sample 8","UrbanPopgen_Plate08_7-3-23_data.csv",23.924696925,39.00389099,32.95432281,22.28770733,0.121330324192389,NA,NA,0.170261130572073,2,1,1,2,0,0,9.33048513705659,0,0,0,0,0,0,0.107175563254309,0,0,"Sample 8_UrbanPopgen_Plate08_7-3-23_data.csv","urban_093","Ofav","Miami reef","Rainbow Reef","22-Oct","Fall","Wet",8.5
"80","Sample 9","UrbanPopgen_Plate08_7-3-23_data.csv",21.947172165,23.565309525,24.06395817,24.60003281,0.353137986572531,0.143857643154415,0.120477942323008,0.285533098213541,2,2,2,2,2.93180193387371,0.0902191210083659,0.477013451714509,0.341087161600554,0.0307725839068404,0.162703164290585,11.0841248376524,32.4964586343271,5.28727664804311,2.09637693948827,6.14616196531998,0.18913328478284,"Sample 9_UrbanPopgen_Plate08_7-3-23_data.csv","urban_094","Ofav","Miami reef","Rainbow Reef","22-Oct","Fall","Wet",7.9
"81","Sample 1","UrbanPopgen_Plate09_7-5-23_data.csv",19.2100563,25.28147793,24.88463688,22.17199516,NA,0.0699880432725549,0.0118591141014497,NA,1,2,2,1,0,0,0,0,0.0572444284467431,0,0,17.4689489813029,0,0,0,0,"Sample 1_UrbanPopgen_Plate09_7-5-23_data.csv","urban_097","Ofav","Miami reef","Rainbow Reef","22-Oct","Fall","Wet",7.6
"82","Sample 10","UrbanPopgen_Plate09_7-5-23_data.csv",26.952046395,34.2144928,33.88893509,20.540320395,0.0568193461991429,0.489615556251699,NA,0.401358030428967,2,2,1,2,0.0586176359876076,0,255.413062637439,17.0597122035322,0,4357.27334161747,0,0,0,0.00391522653412409,0.000229501323786308,0,"Sample 10_UrbanPopgen_Plate09_7-5-23_data.csv","nmfs_033","Ofav","Miami urban","MacArthur North","21-Jan","Winter","Dry",0.9
"83","Sample 11","UrbanPopgen_Plate09_7-5-23_data.csv",31.23369408,32.910369875,NA,21.467666625,0.846211613182282,0.933801531208626,NA,0.36152690343463,2,2,0,2,2.81522300110458,0,2612.09192828311,0.355211647392637,0,927.845476986453,0,0,0,0.000382834918316709,0.00107776566767119,0,"Sample 11_UrbanPopgen_Plate09_7-5-23_data.csv","nmfs_034","Ofav","Miami urban","MacArthur North","21-Jan","Winter","Dry",1.2
"84","Sample 12","UrbanPopgen_Plate09_7-5-23_data.csv",32.41878891,34.26916504,33.77138901,22.11695194,3.03742694476207,0.500723440108817,NA,0.229663233786975,2,2,1,2,2.49588051770278,0,3786.89438624639,0.400660205048759,0,1517.25788129147,0,0,0,0.000264068626691016,0.000659083740694635,0,"Sample 12_UrbanPopgen_Plate09_7-5-23_data.csv","nmfs_035","Ofav","Miami urban","MacArthur North","21-Jan","Winter","Dry",0.9
"85","Sample 2","UrbanPopgen_Plate09_7-5-23_data.csv",23.54409218,32.95135498,35.80259705,22.524860385,0.468718811384956,NA,NA,0.00040191242335719,2,1,1,2,0,0,6.08051826749418,0,0,0,0,0,0,0.164459665444292,0,0,"Sample 2_UrbanPopgen_Plate09_7-5-23_data.csv","urban_099","Ofav","Miami reef","Rainbow Reef","22-Oct","Fall","Wet",7.3
"86","Sample 3","UrbanPopgen_Plate09_7-5-23_data.csv",21.530555725,21.82747364,NA,39.74802399,0.238153302274121,0.205988167381998,NA,NA,2,2,0,1,7.32590547571978,0,0,0.136501897726403,0,0,0,0,0,0,0,0,"Sample 3_UrbanPopgen_Plate09_7-5-23_data.csv","urban_100","Ofav","Miami reef","Rainbow Reef","22-Oct","Fall","Wet",8.5
"87","Sample 4","UrbanPopgen_Plate09_7-5-23_data.csv",26.466124535,23.341653825,NA,22.491449355,0.227842497465027,0.0622856210289719,NA,0.135973147985742,2,2,0,2,78.4877562051724,0,47.16476847819,0.0127408407164288,0,0.600918802607861,0,0,0,0.021202266697491,1.66411833954972,0,"Sample 4_UrbanPopgen_Plate09_7-5-23_data.csv","urban_101","Ofav","Miami reef","Rainbow Reef","22-Oct","Fall","Wet",8.5
"88","Sample 5","UrbanPopgen_Plate09_7-5-23_data.csv",26.081989285,22.6101923,30.94701958,31.90903568,0.291205728015322,0.171793247119139,NA,0.439658391450193,2,2,1,2,99.852177662747,0,0.052845194866439,0.0100148041175178,0,0.000529234275139444,0,0,0,18.9231963762723,1889.52236651059,0,"Sample 5_UrbanPopgen_Plate09_7-5-23_data.csv","urban_102","Ofav","Miami reef","Rainbow Reef","22-Oct","Fall","Wet",8.5
"89","Sample 6","UrbanPopgen_Plate09_7-5-23_data.csv",20.209932325,33.663002015,29.17043018,26.1979084,0.774093969345763,3.30987495420802,0.268589391380616,0.758740383029163,2,2,2,2,0.000802536879571469,0.000785481648632054,0.0472673051762281,1246.04865577513,0.978748352414007,58.8973620769521,1273.10421795536,1.02171308644717,60.1762055912394,21.1562727401461,0.0169786891082398,0.0166178639908393,"Sample 6_UrbanPopgen_Plate09_7-5-23_data.csv","urban_105","Ofav","Miami reef","Rainbow Reef","22-Oct","Fall","Wet",8.2
"90","Sample 7","UrbanPopgen_Plate09_7-5-23_data.csv",21.87555122,22.403229715,33.80270767,24.570496555,0.175098914752643,0.131218986253111,0.0186767831272053,0.0217720511379706,2,2,2,2,6.24303046719569,0.000100480738654967,0.463299543422345,0.160178619222595,1.60948659762191e-05,0.0742106811518502,9952.15613843984,62131.6139865685,4610.82939500707,2.15843079104526,13.4751491898288,0.000216880720219853,"Sample 7_UrbanPopgen_Plate09_7-5-23_data.csv","urban_106","Ofav","Miami reef","Rainbow Reef","22-Oct","Fall","Wet",8.5
"91","Sample 8","UrbanPopgen_Plate09_7-5-23_data.csv",30.452281955,31.54467964,NA,21.716872215,0.735140842699489,NA,NA,0.439412933473238,2,1,0,2,0,0,1278.6203460792,0,0,0,0,0,0,0.000782092982538901,0,0,"Sample 8_UrbanPopgen_Plate09_7-5-23_data.csv","nmfs_031","Ofav","Miami urban","MacArthur North","21-Jan","Winter","Dry",0.9
"92","Sample 9","UrbanPopgen_Plate09_7-5-23_data.csv",29.519126895,38.13802719,NA,21.74832344,0.445407897901222,NA,NA,0.108616141215791,2,1,0,2,0,0,655.188377934836,0,0,0,0,0,0,0.00152627859967849,0,0,"Sample 9_UrbanPopgen_Plate09_7-5-23_data.csv","nmfs_032","Ofav","Miami urban","MacArthur North","21-Jan","Winter","Dry",1.5
"93","Sample 1","UrbanPopgen_Plate10_7-5-23_data.csv",31.039114,33.48161316,NA,21.97769356,0.208150132223339,NA,NA,0.287259428709131,2,1,0,2,0,0,1602.80471185486,0,0,0,0,0,0,0.000623906326580947,0,0,"Sample 1_UrbanPopgen_Plate10_7-5-23_data.csv","nmfs_066","Ofav","Miami urban","MacArthur North","21-Feb","Winter","Dry",1.2
"94","Sample 10","UrbanPopgen_Plate10_7-5-23_data.csv",29.66258812,34.23544693,34.21670723,21.82419968,0.698645046468124,NA,0.0518844550443096,0.181030494128762,2,1,2,2,0,0.0166566713750163,686.611847360624,0,0,0,60.0360046425556,0,41221.4320557761,0.00145642695191477,0,2.42592251197609e-05,"Sample 10_UrbanPopgen_Plate10_7-5-23_data.csv","nmfs_064","Ofav","Miami urban","Star Island","21-Feb","Winter","Dry",0.6
"95","Sample 11","UrbanPopgen_Plate10_7-5-23_data.csv",29.18526936,32.31679916,NA,20.41932678,0.555473883790088,NA,NA,0.191428966036586,2,1,0,2,0,0,1305.96913058532,0,0,0,0,0,0,0.000765714882978749,0,0,"Sample 11_UrbanPopgen_Plate10_7-5-23_data.csv","nmfs_065","Ofav","Miami urban","Star Island","21-Feb","Winter","Dry",1.2
"96","Sample 2","UrbanPopgen_Plate10_7-5-23_data.csv",29.73383808,NA,NA,21.02993393,0.23775003220574,NA,NA,0.0863625998573059,2,0,0,2,0,0,1251.00049994687,0,0,0,0,0,0,0.00079936019213619,0,0,"Sample 2_UrbanPopgen_Plate10_7-5-23_data.csv","nmfs_067","Ofav","Miami urban","MacArthur North","21-Feb","Winter","Dry",1.2
"97","Sample 3","UrbanPopgen_Plate10_7-5-23_data.csv",30.247491835,38.899578095,NA,20.64318943,0.47025093500309,0.738272519638413,NA,0.120167748720235,2,2,0,2,0.0223720107895388,0,2335.09398992859,44.6987089988176,0,104375.686740706,0,0,0,0.000428248286498557,9.58077528614721e-06,0,"Sample 3_UrbanPopgen_Plate10_7-5-23_data.csv","nmfs_068","Ofav","Miami urban","MacArthur North","21-Feb","Winter","Dry",0.9
"98","Sample 4","UrbanPopgen_Plate10_7-5-23_data.csv",26.87474823,36.92261696,NA,21.64974022,0.106825068023317,2.99593285818187,NA,0.109997205612262,2,2,0,2,0.00850222569322613,0,112.203238824753,117.616261445132,0,13196.9254726027,0,0,0,0.00891239870144809,7.57752252277272e-05,0,"Sample 4_UrbanPopgen_Plate10_7-5-23_data.csv","nmfs_069","Ofav","Miami urban","MacArthur North","21-Feb","Winter","Dry",1.2
"99","Sample 5","UrbanPopgen_Plate10_7-5-23_data.csv",28.35818291,38.108221055,32.86008835,20.089144705,0.03287049511956,2.47024769309797,NA,0.45443743936494,2,2,1,2,0.0104517393105261,0,925.443244890806,95.6778551674064,0,88544.4247503171,0,0,0,0.00108056329280138,1.12937658448836e-05,0,"Sample 5_UrbanPopgen_Plate10_7-5-23_data.csv","nmfs_070","Ofav","Miami urban","MacArthur North","21-Feb","Winter","Dry",1.2
"100","Sample 6","UrbanPopgen_Plate10_7-5-23_data.csv",24.93546295,37.79398346,36.71005249,20.68434048,0.605339336842076,1.53604964469073,NA,0.0564282242252651,2,2,1,2,0.00121183121771625,0,57.1263706593708,825.197424674817,0,47140.5339491318,0,0,0,0.0175050504426884,2.12131665941475e-05,0,"Sample 6_UrbanPopgen_Plate10_7-5-23_data.csv","nmfs_075","Ofav","Miami urban","MacArthur North","21-Feb","Winter","Dry",0.9
"101","Sample 7","UrbanPopgen_Plate10_7-5-23_data.csv",30.66179657,35.64334488,31.67364311,20.185570715,0.0763552569944279,2.81276063660785,NA,0.0909117642629986,2,2,1,2,0.284870214952892,0,4273.45837787034,3.51037050386389,0,15001.4222391661,0,0,0,0.000234002513088321,6.66603462029872e-05,0,"Sample 7_UrbanPopgen_Plate10_7-5-23_data.csv","nmfs_056","Ofav","Miami urban","Star Island","21-Feb","Winter","Dry",1.5
"102","Sample 8","UrbanPopgen_Plate10_7-5-23_data.csv",30.41974831,32.33481503,34.3110733,22.021856305,1.03202189459343,0.896422332333391,NA,0.347527405390797,2,2,1,2,2.38643705049745,0,1011.90245269178,0.419034727855718,0,424.022268880234,0,0,0,0.000988237549320964,0.00235836670239235,0,"Sample 8_UrbanPopgen_Plate10_7-5-23_data.csv","nmfs_058","Ofav","Miami urban","Star Island","21-Feb","Winter","Dry",1.2
"103","Sample 9","UrbanPopgen_Plate10_7-5-23_data.csv",31.62880516,31.35643768,32.95245361,20.446470265,3.14938245432056,0.603408001948486,NA,0.28580283823736,2,2,1,2,10.8700937763436,0,6971.71266591873,0.0919955264945625,0,641.366377270003,0,0,0,0.000143436777721564,0.00155917122480996,0,"Sample 9_UrbanPopgen_Plate10_7-5-23_data.csv","nmfs_063","Ofav","Miami urban","Star Island","21-Feb","Winter","Dry",1.5
"104","Sample 1","UrbanPopgen_Plate11_7-6-23_data.csv",27.450992585,NA,NA,21.054938315,1.03553390305675,NA,NA,0.233186032699776,2,0,0,2,0,0,252.65357272089,0,0,0,0,0,0,0.00395798875602965,0,0,"Sample 1_UrbanPopgen_Plate11_7-6-23_data.csv","urban_019","Ofav","Miami urban","Star Island","22-Jul","Summer","Wet",2.4
"105","Sample 10","UrbanPopgen_Plate11_7-6-23_data.csv",29.53763866,32.202607155,31.77849865,22.360579495,0.440451425847428,0.871015540208084,0.0492288731011553,0.0633713269229412,2,2,2,2,1.41908057391347,0.0827844180840562,434.141541578376,0.70468162159549,0.0583366579783117,305.931565521416,12.0795679083549,17.141880160015,5244.24223333387,0.00230339625266998,0.00326870487618905,0.00019068531839428,"Sample 10_UrbanPopgen_Plate11_7-6-23_data.csv","urban_314","Cnat","Miami reef","Rainbow Reef","23-Jun","Summer","Wet",4.9
"106","Sample 11","UrbanPopgen_Plate11_7-6-23_data.csv",28.129278185,NA,39.6047554,22.423499105,0.180517990204826,NA,NA,0.304354194763724,2,0,1,2,0,0,156.578420019985,0,0,0,0,0,0,0.00638657613145134,0,0,"Sample 11_UrbanPopgen_Plate11_7-6-23_data.csv","urban_251","Cnat","Miami urban","Belle Isle","23-Apr","Spring","Dry",1.5
"107","Sample 12","UrbanPopgen_Plate11_7-6-23_data.csv",34.338603975,NA,NA,23.560879705,2.2686576309,NA,NA,0.028132519061153,2,0,0,2,0,0,5266.71169119301,0,0,0,0,0,0,0.00018987179451501,0,0,"Sample 12_UrbanPopgen_Plate11_7-6-23_data.csv","urban_252","Cnat","Miami urban","Belle Isle","23-Apr","Spring","Dry",1.4
