fileID,sampleID,region,site,latitude,longitude,depthft,depthm,species,notes,permit,date
PSTR_urban_527.trim.un.bt2.bam,urban_527,Miami urban,Coral City Camera,25.76697,-80.14495,,,Pstr,,SAL,1/26/24
PSTR_urban_529.trim.un.bt2.bam,urban_529,Miami urban,Coral City Camera,25.76697,-80.14495,,,Pstr,,SAL,1/26/24
PSTR_urban_530.trim.un.bt2.bam,urban_530,Miami urban,Coral City Camera,25.76697,-80.14495,,,Pstr,,SAL,1/26/24
PSTR_urban_586.trim.un.bt2.bam,urban_586,Palm Beach urban,Peanut Island,26.77153,-80.04421,3,0.9,Pstr,,SAL,1/30/24
PSTR_urban_588.trim.un.bt2.bam,urban_588,Miami urban,Fisher Island,25.75571,-80.14168,,,Pstr,,SAL,1/26/24
PSTR_urban_591.trim.un.bt2.bam,urban_591,Miami urban,Fisher Island,25.75571,-80.14168,,,Pstr,,SAL,1/26/24
PSTR_urban_595.trim.un.bt2.bam,urban_595,Miami urban,Fisher Island,25.75571,-80.14168,,,Pstr,,SAL,1/26/24
PSTR_urban_597.trim.un.bt2.bam,urban_597,Miami urban,Fisher Island,25.75571,-80.14168,,,Pstr,,SAL,1/26/24
PSTR_urban_598.trim.un.bt2.bam,urban_598,Miami urban,Fisher Island,25.75571,-80.14168,8,2.4,Pstr,mislabeled as urban_578,SAL,1/26/24
PSTR_urban_604.trim.un.bt2.bam,urban_604,Miami urban,Fisher Island,25.75571,-80.14168,1,0.3,Pstr,,SAL,1/26/24
PSTR_urban_614.trim.un.bt2.bam,urban_614,Miami urban,Fisher Island,25.75571,-80.14168,4,1.2,Pstr,,SAL,1/26/24
PSTR_urban_619.trim.un.bt2.bam,urban_619,Miami urban,Fisher Island,25.75571,-80.14168,7,2.1,Pstr,,SAL,1/26/24
PSTR_urban_621.trim.un.bt2.bam,urban_621,Miami urban,Fisher Island,25.75571,-80.14168,4,1.2,Pstr,,SAL,1/26/24
PSTR_urban_623.trim.un.bt2.bam,urban_623,Miami urban,Fisher Island,25.75571,-80.14168,,,Pstr,mislabeled as urban_unk,SAL,1/26/24
PSTR_urban_642.trim.un.bt2.bam,urban_642,Miami urban,Fisher Island,25.75571,-80.14168,3,0.9,Pstr,,SAL,1/26/24
PSTR_urban_647.trim.un.bt2.bam,urban_647,Miami urban,Fisher Island,25.75571,-80.14168,2,0.6,Pstr,,SAL,1/26/24
PSTR_urban_648.trim.un.bt2.bam,urban_648,Miami urban,Fisher Island,25.75571,-80.14168,2,0.6,Pstr,,SAL,1/26/24
